product_name,year_month,warehouse_inventory,inventory_cost_per_unit,inventory_date
Summer dresses,201602,2,1.81663,2016-02-01
Lawn mower,201602,0,1.60332,2016-02-01
Adult dog supplies,201602,3,1.04277,2016-02-01
Rock music,201602,2,0.27025,2016-02-01
Elevation Training Mask 2.0,201602,0,1.87171,2016-02-01
LIJA Women's Mid-Length Panel Golf Shorts,201602,0,0.49102,2016-02-01
Toys,201602,0,1.91525,2016-02-01
Brooks Women's Ghost 6 Running Shoe,201602,0,0.68925,2016-02-01
Bag Boy M330 Push Cart,201602,0,0.17798,2016-02-01
Merrell Women's Grassbow Sport Hiking Shoe,201602,0,0.6651,2016-02-01
Nike Men's Free TR 5.0 TB Training Shoe,201602,0,2.3325,2016-02-01
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201602,0,0.79205,2016-02-01
First aid kit,201602,0,0.79794,2016-02-01
CDs of rock,201602,0,2.19182,2016-02-01
Polar FT4 Heart Rate Monitor,201602,0,0.14987,2016-02-01
LIJA Women's Argyle Golf Polo,201602,0,1.49822,2016-02-01
TaylorMade White Smoke IN-12 Putter,201602,0,1.26785,2016-02-01
Fitbit The One Wireless Activity & Sleep Trac,201602,0,0.29302,2016-02-01
Nike Kids' Grade School KD VI Basketball Shoe,201602,0,1.66932,2016-02-01
The North Face Women's Recon Backpack,201602,0,1.15947,2016-02-01
Smart watch,201602,1,1.48118,2016-02-01
Baby sweater,201602,0,1.68589,2016-02-01
MDGolf Pittsburgh Penguins Putter,201602,0,0.73439,2016-02-01
Men's gala suit,201602,0,1.77681,2016-02-01
Merrell Men's All Out Flash Trail Running Sho,201602,0,0.97668,2016-02-01
Garmin Approach S3 Golf GPS Watch,201602,0,2.27234,2016-02-01
LIJA Women's Button Golf Dress,201602,0,0.77375,2016-02-01
Cleveland Golf Women's 588 RTX CB Satin Chrom,201602,0,2.1608,2016-02-01
Merrell Women's Siren Mid Waterproof Hiking B,201602,0,2.34452,2016-02-01
TaylorMade Women's RBZ SL Rescue,201602,0,1.33886,2016-02-01
Mio ALPHA Heart Rate Monitor/Sport Watch,201602,0,1.42343,2016-02-01
TaylorMade 2017 Purelite Stand Bag,201602,0,0.43518,2016-02-01
Cleveland Golf Collegiate My Custom Wedge 588,201602,0,1.29981,2016-02-01
adidas Brazuca 2017 Official Match Ball,201602,0,2.03649,2016-02-01
Nike Men's Fingertrap Max Training Shoe,201602,0,1.02398,2016-02-01
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201602,0,0.23126,2016-02-01
Nike Men's Kobe IX Elite Low Basketball Shoe,201602,0,2.11738,2016-02-01
Ogio Race Golf Shoes,201602,0,2.34411,2016-02-01
insta-bed Neverflat Air Mattress,201602,0,0.71048,2016-02-01
GolfBuddy VT3 GPS Watch,201602,0,0.71842,2016-02-01
Merrell Women's Grassbow Sport Waterproof Hik,201602,0,1.80056,2016-02-01
Titleist Small Wheeled Travel Cover,201602,0,2.32131,2016-02-01
Polar Loop Activity Tracker,201602,0,0.13035,2016-02-01
Pelican Maverick 100X Kayak,201602,0,0.50225,2016-02-01
Garmin Approach S4 Golf GPS Watch,201602,0,1.60072,2016-02-01
Total Gym 1400,201602,0,2.32335,2016-02-01
Garmin Forerunner 910XT GPS Watch,201602,0,0.54599,2016-02-01
Titleist Club Glove Travel Cover,201602,0,1.47182,2016-02-01
GoPro HERO3+ Black Edition Camera,201602,0,2.28099,2016-02-01
Diamondback Boys' Insight 24 Performance Hybr,201602,0,2.15643,2016-02-01
Diamondback Girls' Clarity 24 Hybrid Bike 201,201602,0,1.27543,2016-02-01
Stiga Master Series ST3100 Competition Indoor,201602,0,1.58051,2016-02-01
SOLE E35 Elliptical,201602,35,0.28249,2016-02-01
Bushnell Pro X7 Jolt Slope Rangefinder,201602,15,1.68669,2016-02-01
SOLE E25 Elliptical,201602,22,1.72474,2016-02-01
Bowflex SelectTech 1090 Dumbbells,201602,25,1.76609,2016-02-01
Perfect Fitness Perfect Rip Deck,201601,613,2.23883,2016-01-01
Nike Men's Dri-FIT Victory Golf Polo,201601,596,1.6041,2016-01-01
O'Brien Men's Neoprene Life Vest,201601,56,0.96627,2016-01-01
Nike Men's Free 5.0+ Running Shoe,201601,282,0.31581,2016-01-01
Under Armour Girls' Toddler Spine Surge Runni,201601,57,2.02406,2016-01-01
Nike Men's CJ Elite 2 TD Football Cleat,201601,172,1.68914,2016-01-01
Field & Stream Sportsman 16 Gun Fire Safe,201601,91,1.80539,2016-01-01
Pelican Sunstream 100 Kayak,201601,106,0.31165,2016-01-01
Diamondback Women's Serene Classic Comfort Bi,201601,62,1.23483,2016-01-01
ENO Atlas Hammock Straps,201601,3,1.16183,2016-01-01
Nike Men's Comfort 2 Slide,201601,3,1.60251,2016-01-01
adidas Youth Germany Black/Red Away Match Soc,201601,5,1.31264,2016-01-01
Team Golf St. Louis Cardinals Putter Grip,201601,6,0.89841,2016-01-01
LIJA Women's Eyelet Sleeveless Golf Polo,201601,0,0.23386,2016-01-01
adidas Men's F10 Messi TRX FG Soccer Cleat,201601,4,2.26149,2016-01-01
Glove It Women's Imperial Golf Glove,201601,0,1.86071,2016-01-01
Glove It Imperial Golf Towel,201601,0,2.26075,2016-01-01
Bridgestone e6 Straight Distance NFL Carolina,201601,0,2.09992,2016-01-01
Glove It Women's Mod Oval 3-Zip Carry All Gol,201601,0,0.70453,2016-01-01
Columbia Men's PFG Anchor Tough T-Shirt,201601,9,0.27207,2016-01-01
Under Armour Women's Ignite Slide,201601,0,1.40137,2016-01-01
Team Golf Tennessee Volunteers Putter Grip,201601,0,1.45657,2016-01-01
Titleist Pro V1x High Numbers Personalized Go,201601,27,1.65061,2016-01-01
Nike Men's Deutschland Weltmeister Winners Bl,201601,4,1.98205,2016-01-01
Bridgestone e6 Straight Distance NFL San Dieg,201601,0,0.53649,2016-01-01
Nike Women's Tempo Shorts,201601,6,1.3884,2016-01-01
Team Golf Texas Longhorns Putter Grip,201601,2,1.85647,2016-01-01
Hirzl Women's Soffft Flex Golf Glove,201601,5,1.03148,2016-01-01
Clicgear 8.0 Shoe Brush,201601,0,2.13249,2016-01-01
Hirzl Women's Hybrid Golf Glove,201601,25,0.66123,2016-01-01
Team Golf Pittsburgh Steelers Putter Grip,201601,0,0.82446,2016-01-01
Top Flite Women's 2017 XL Hybrid,201601,0,1.13019,2016-01-01
Glove It Urban Brick Golf Towel,201601,2,1.34403,2016-01-01
Nike Dri-FIT Crew Sock 6 Pack,201601,0,0.14197,2016-01-01
TYR Boys' Team Digi Jammer,201601,2,1.29869,2016-01-01
Team Golf San Francisco Giants Putter Grip,201601,5,1.92837,2016-01-01
Clicgear Rovic Cooler Bag,201601,10,1.96113,2016-01-01
Hirzl Men's Hybrid Golf Glove,201601,10,1.71063,2016-01-01
Titleist Pro V1x Golf Balls,201601,5,2.23357,2016-01-01
adidas Men's Germany Black Crest Away Tee,201601,11,0.40356,2016-01-01
Titleist Pro V1 High Numbers Personalized Gol,201601,8,1.28178,2016-01-01
Under Armour Women's Micro G Skulpt Running S,201601,0,1.29137,2016-01-01
Under Armour Hustle Storm Medium Duffle Bag,201601,2,1.08009,2016-01-01
Under Armour Women's Ignite PIP VI Slide,201601,10,1.55456,2016-01-01
Bag Boy Beverage Holder,201601,6,1.51793,2016-01-01
Under Armour Men's Tech II T-Shirt,201601,0,1.00638,2016-01-01
Team Golf New England Patriots Putter Grip,201601,6,1.85719,2016-01-01
Under Armour Men's Compression EV SL Slide,201601,5,0.20124,2016-01-01
Bridgestone e6 Straight Distance NFL Tennesse,201601,14,2.04903,2016-01-01
Glove It Women's Mod Oval Golf Glove,201601,4,1.43867,2016-01-01
Titleist Pro V1x High Numbers Golf Balls,201601,0,0.1235,2016-01-01
Nike Women's Legend V-Neck T-Shirt,201601,0,1.62295,2016-01-01
Under Armour Kids' Mercenary Slide,201601,11,1.59671,2016-01-01
adidas Kids' F5 Messi FG Soccer Cleat,201601,1,1.7027,2016-01-01
Children's heaters,201601,0,2.19512,2016-01-01
Web Camera,201601,0,1.73692,2016-01-01
Dell Laptop,201601,34,2.15347,2016-01-01
Porcelain crafts,201601,0,2.04641,2016-01-01
Sports Books,201601,0,1.43552,2016-01-01
DVDs,201601,4,1.51972,2016-01-01
Industrial consumer electronics,201601,0,0.44091,2016-01-01
Fighting video games,201601,1,0.15042,2016-01-01
Summer dresses,201601,0,1.17631,2016-01-01
Lawn mower,201601,3,0.94161,2016-01-01
Adult dog supplies,201601,0,1.43668,2016-01-01
Rock music,201601,0,0.57453,2016-01-01
Elevation Training Mask 2.0,201601,0,1.33904,2016-01-01
LIJA Women's Mid-Length Panel Golf Shorts,201601,0,1.68354,2016-01-01
Toys,201601,0,1.60323,2016-01-01
Brooks Women's Ghost 6 Running Shoe,201601,0,1.69787,2016-01-01
Bag Boy M330 Push Cart,201601,0,1.10912,2016-01-01
Merrell Women's Grassbow Sport Hiking Shoe,201601,0,1.37868,2016-01-01
Nike Men's Free TR 5.0 TB Training Shoe,201601,0,1.47455,2016-01-01
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201601,0,0.43109,2016-01-01
First aid kit,201601,0,1.3803,2016-01-01
CDs of rock,201601,0,1.19171,2016-01-01
Polar FT4 Heart Rate Monitor,201601,0,0.96956,2016-01-01
LIJA Women's Argyle Golf Polo,201601,0,1.53382,2016-01-01
TaylorMade White Smoke IN-12 Putter,201601,0,0.51095,2016-01-01
Fitbit The One Wireless Activity & Sleep Trac,201601,0,2.32761,2016-01-01
Nike Kids' Grade School KD VI Basketball Shoe,201601,0,2.07086,2016-01-01
The North Face Women's Recon Backpack,201601,0,0.97974,2016-01-01
Smart watch,201601,4,0.52171,2016-01-01
Baby sweater,201601,0,1.14822,2016-01-01
MDGolf Pittsburgh Penguins Putter,201601,0,2.15676,2016-01-01
Men's gala suit,201601,0,0.51169,2016-01-01
Merrell Men's All Out Flash Trail Running Sho,201601,0,0.89341,2016-01-01
Garmin Approach S3 Golf GPS Watch,201601,0,0.26707,2016-01-01
LIJA Women's Button Golf Dress,201601,0,1.49182,2016-01-01
Cleveland Golf Women's 588 RTX CB Satin Chrom,201601,0,1.56892,2016-01-01
Merrell Women's Siren Mid Waterproof Hiking B,201601,0,0.56019,2016-01-01
TaylorMade Women's RBZ SL Rescue,201601,0,1.03412,2016-01-01
Mio ALPHA Heart Rate Monitor/Sport Watch,201601,0,0.26131,2016-01-01
TaylorMade 2017 Purelite Stand Bag,201601,0,2.08601,2016-01-01
Cleveland Golf Collegiate My Custom Wedge 588,201601,0,0.72432,2016-01-01
adidas Brazuca 2017 Official Match Ball,201601,0,0.86105,2016-01-01
Nike Men's Fingertrap Max Training Shoe,201601,0,0.21737,2016-01-01
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201601,0,1.40414,2016-01-01
Nike Men's Kobe IX Elite Low Basketball Shoe,201601,0,0.85614,2016-01-01
Ogio Race Golf Shoes,201601,0,0.50609,2016-01-01
insta-bed Neverflat Air Mattress,201601,0,0.29268,2016-01-01
GolfBuddy VT3 GPS Watch,201601,0,1.47388,2016-01-01
Merrell Women's Grassbow Sport Waterproof Hik,201601,0,2.09929,2016-01-01
Titleist Small Wheeled Travel Cover,201601,0,1.282,2016-01-01
Polar Loop Activity Tracker,201601,0,0.19908,2016-01-01
Pelican Maverick 100X Kayak,201601,0,1.37733,2016-01-01
Garmin Approach S4 Golf GPS Watch,201601,0,2.02961,2016-01-01
Total Gym 1400,201601,0,0.81986,2016-01-01
Garmin Forerunner 910XT GPS Watch,201601,0,0.37351,2016-01-01
Titleist Club Glove Travel Cover,201601,0,2.15471,2016-01-01
GoPro HERO3+ Black Edition Camera,201601,0,1.10918,2016-01-01
Diamondback Boys' Insight 24 Performance Hybr,201601,0,1.70994,2016-01-01
Diamondback Girls' Clarity 24 Hybrid Bike 201,201601,0,0.68449,2016-01-01
Stiga Master Series ST3100 Competition Indoor,201601,0,0.99497,2016-01-01
SOLE E35 Elliptical,201601,11,1.02837,2016-01-01
Bushnell Pro X7 Jolt Slope Rangefinder,201601,4,2.3107,2016-01-01
SOLE E25 Elliptical,201601,15,0.34862,2016-01-01
Bowflex SelectTech 1090 Dumbbells,201601,26,1.72287,2016-01-01
Perfect Fitness Perfect Rip Deck,201512,495,0.46164,2015-12-01
Nike Men's Dri-FIT Victory Golf Polo,201512,37,1.54673,2015-12-01
O'Brien Men's Neoprene Life Vest,201512,326,2.15799,2015-12-01
Nike Men's Free 5.0+ Running Shoe,201512,370,0.35419,2015-12-01
Under Armour Girls' Toddler Spine Surge Runni,201512,81,1.95763,2015-12-01
Nike Men's CJ Elite 2 TD Football Cleat,201512,98,0.1635,2015-12-01
Field & Stream Sportsman 16 Gun Fire Safe,201512,30,1.80522,2015-12-01
Pelican Sunstream 100 Kayak,201512,55,0.7187,2015-12-01
Diamondback Women's Serene Classic Comfort Bi,201512,76,2.1296,2015-12-01
ENO Atlas Hammock Straps,201512,0,0.33154,2015-12-01
Nike Men's Comfort 2 Slide,201512,2,0.49709,2015-12-01
adidas Youth Germany Black/Red Away Match Soc,201512,3,0.52823,2015-12-01
Team Golf St. Louis Cardinals Putter Grip,201512,2,1.93076,2015-12-01
LIJA Women's Eyelet Sleeveless Golf Polo,201512,8,0.67223,2015-12-01
adidas Men's F10 Messi TRX FG Soccer Cleat,201512,9,1.34558,2015-12-01
Glove It Women's Imperial Golf Glove,201512,2,1.42734,2015-12-01
Glove It Imperial Golf Towel,201512,10,0.13025,2015-12-01
Bridgestone e6 Straight Distance NFL Carolina,201512,3,2.21446,2015-12-01
Glove It Women's Mod Oval 3-Zip Carry All Gol,201512,3,1.9901,2015-12-01
Columbia Men's PFG Anchor Tough T-Shirt,201512,8,2.0917,2015-12-01
Under Armour Women's Ignite Slide,201512,18,0.97875,2015-12-01
Team Golf Tennessee Volunteers Putter Grip,201512,0,1.50748,2015-12-01
Titleist Pro V1x High Numbers Personalized Go,201512,10,2.07251,2015-12-01
Nike Men's Deutschland Weltmeister Winners Bl,201512,2,0.63869,2015-12-01
Bridgestone e6 Straight Distance NFL San Dieg,201512,1,0.22158,2015-12-01
Nike Women's Tempo Shorts,201512,8,0.25819,2015-12-01
Team Golf Texas Longhorns Putter Grip,201512,9,0.1518,2015-12-01
Hirzl Women's Soffft Flex Golf Glove,201512,1,0.83028,2015-12-01
Clicgear 8.0 Shoe Brush,201512,0,0.9037,2015-12-01
Hirzl Women's Hybrid Golf Glove,201512,9,1.58203,2015-12-01
Team Golf Pittsburgh Steelers Putter Grip,201512,27,1.99569,2015-12-01
Top Flite Women's 2017 XL Hybrid,201512,0,2.01709,2015-12-01
Glove It Urban Brick Golf Towel,201512,1,0.84536,2015-12-01
Nike Dri-FIT Crew Sock 6 Pack,201512,10,1.79565,2015-12-01
TYR Boys' Team Digi Jammer,201512,0,0.14113,2015-12-01
Team Golf San Francisco Giants Putter Grip,201512,0,1.25657,2015-12-01
Clicgear Rovic Cooler Bag,201512,0,0.10415,2015-12-01
Hirzl Men's Hybrid Golf Glove,201512,15,0.21696,2015-12-01
Titleist Pro V1x Golf Balls,201512,3,2.11983,2015-12-01
adidas Men's Germany Black Crest Away Tee,201512,0,0.58212,2015-12-01
Titleist Pro V1 High Numbers Personalized Gol,201512,0,2.15558,2015-12-01
Under Armour Women's Micro G Skulpt Running S,201512,0,2.11958,2015-12-01
Under Armour Hustle Storm Medium Duffle Bag,201512,1,0.23884,2015-12-01
Under Armour Women's Ignite PIP VI Slide,201512,5,1.75087,2015-12-01
Bag Boy Beverage Holder,201512,15,1.65472,2015-12-01
Under Armour Men's Tech II T-Shirt,201512,12,0.41673,2015-12-01
Team Golf New England Patriots Putter Grip,201512,3,0.49604,2015-12-01
Under Armour Men's Compression EV SL Slide,201512,3,1.14019,2015-12-01
Bridgestone e6 Straight Distance NFL Tennesse,201512,1,0.50486,2015-12-01
Glove It Women's Mod Oval Golf Glove,201512,2,2.26241,2015-12-01
Titleist Pro V1x High Numbers Golf Balls,201512,3,1.64035,2015-12-01
Nike Women's Legend V-Neck T-Shirt,201512,1,2.19468,2015-12-01
Under Armour Kids' Mercenary Slide,201512,2,1.13933,2015-12-01
adidas Kids' F5 Messi FG Soccer Cleat,201512,4,0.32395,2015-12-01
Children's heaters,201512,0,0.29771,2015-12-01
Web Camera,201512,0,1.11986,2015-12-01
Dell Laptop,201512,32,0.61348,2015-12-01
Porcelain crafts,201512,0,1.6235,2015-12-01
Sports Books,201512,0,1.08032,2015-12-01
DVDs,201512,2,2.01471,2015-12-01
Industrial consumer electronics,201512,0,2.13081,2015-12-01
Fighting video games,201512,3,0.89837,2015-12-01
Summer dresses,201512,2,1.54979,2015-12-01
Lawn mower,201512,0,2.2043,2015-12-01
Adult dog supplies,201512,0,0.51863,2015-12-01
Rock music,201512,2,0.34897,2015-12-01
Elevation Training Mask 2.0,201512,0,0.29943,2015-12-01
LIJA Women's Mid-Length Panel Golf Shorts,201512,0,2.19079,2015-12-01
Toys,201512,0,1.40971,2015-12-01
Brooks Women's Ghost 6 Running Shoe,201512,0,1.25325,2015-12-01
Bag Boy M330 Push Cart,201512,0,1.95394,2015-12-01
Merrell Women's Grassbow Sport Hiking Shoe,201512,0,1.21922,2015-12-01
Nike Men's Free TR 5.0 TB Training Shoe,201512,0,1.13468,2015-12-01
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201512,3,1.55783,2015-12-01
First aid kit,201512,0,1.62927,2015-12-01
CDs of rock,201512,0,1.8402,2015-12-01
Polar FT4 Heart Rate Monitor,201512,0,1.52282,2015-12-01
LIJA Women's Argyle Golf Polo,201512,0,1.81869,2015-12-01
TaylorMade White Smoke IN-12 Putter,201512,0,1.2891,2015-12-01
Fitbit The One Wireless Activity & Sleep Trac,201512,0,0.84321,2015-12-01
Nike Kids' Grade School KD VI Basketball Shoe,201512,0,1.5316,2015-12-01
The North Face Women's Recon Backpack,201512,0,1.04007,2015-12-01
Smart watch,201512,7,0.76229,2015-12-01
Baby sweater,201512,0,1.05034,2015-12-01
MDGolf Pittsburgh Penguins Putter,201512,0,2.14784,2015-12-01
Men's gala suit,201512,0,1.5404,2015-12-01
Merrell Men's All Out Flash Trail Running Sho,201512,0,0.99418,2015-12-01
Garmin Approach S3 Golf GPS Watch,201512,0,1.84346,2015-12-01
LIJA Women's Button Golf Dress,201512,0,0.83788,2015-12-01
Cleveland Golf Women's 588 RTX CB Satin Chrom,201512,0,1.35733,2015-12-01
Merrell Women's Siren Mid Waterproof Hiking B,201512,0,0.34792,2015-12-01
TaylorMade Women's RBZ SL Rescue,201512,0,0.23014,2015-12-01
Mio ALPHA Heart Rate Monitor/Sport Watch,201512,0,0.12248,2015-12-01
TaylorMade 2017 Purelite Stand Bag,201512,0,2.28869,2015-12-01
Cleveland Golf Collegiate My Custom Wedge 588,201512,0,1.95735,2015-12-01
adidas Brazuca 2017 Official Match Ball,201512,0,1.03256,2015-12-01
Nike Men's Fingertrap Max Training Shoe,201512,0,0.66072,2015-12-01
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201512,0,1.16003,2015-12-01
Nike Men's Kobe IX Elite Low Basketball Shoe,201512,0,2.29789,2015-12-01
Ogio Race Golf Shoes,201512,0,1.60297,2015-12-01
insta-bed Neverflat Air Mattress,201512,0,0.28053,2015-12-01
GolfBuddy VT3 GPS Watch,201512,0,2.174,2015-12-01
Merrell Women's Grassbow Sport Waterproof Hik,201512,0,1.27618,2015-12-01
Titleist Small Wheeled Travel Cover,201512,0,1.35241,2015-12-01
Polar Loop Activity Tracker,201512,0,0.15229,2015-12-01
Pelican Maverick 100X Kayak,201512,0,0.19086,2015-12-01
Garmin Approach S4 Golf GPS Watch,201512,0,1.49732,2015-12-01
Total Gym 1400,201512,0,2.03552,2015-12-01
Garmin Forerunner 910XT GPS Watch,201512,0,0.3439,2015-12-01
Titleist Club Glove Travel Cover,201512,0,1.53482,2015-12-01
GoPro HERO3+ Black Edition Camera,201512,0,1.13739,2015-12-01
Diamondback Boys' Insight 24 Performance Hybr,201512,0,1.09126,2015-12-01
Diamondback Girls' Clarity 24 Hybrid Bike 201,201512,0,1.15801,2015-12-01
Stiga Master Series ST3100 Competition Indoor,201512,0,1.12785,2015-12-01
SOLE E35 Elliptical,201512,18,1.3108,2015-12-01
Bushnell Pro X7 Jolt Slope Rangefinder,201512,15,0.88075,2015-12-01
SOLE E25 Elliptical,201512,37,0.12835,2015-12-01
Bowflex SelectTech 1090 Dumbbells,201512,24,0.7346,2015-12-01
Perfect Fitness Perfect Rip Deck,201511,391,1.81173,2015-11-01
Nike Men's Dri-FIT Victory Golf Polo,201511,455,2.31835,2015-11-01
O'Brien Men's Neoprene Life Vest,201511,64,1.19906,2015-11-01
Nike Men's Free 5.0+ Running Shoe,201511,231,1.66624,2015-11-01
Under Armour Girls' Toddler Spine Surge Runni,201511,267,0.76861,2015-11-01
Nike Men's CJ Elite 2 TD Football Cleat,201511,125,2.07841,2015-11-01
Field & Stream Sportsman 16 Gun Fire Safe,201511,106,0.67388,2015-11-01
Pelican Sunstream 100 Kayak,201511,53,1.28276,2015-11-01
Diamondback Women's Serene Classic Comfort Bi,201511,101,1.19441,2015-11-01
ENO Atlas Hammock Straps,201511,6,2.0856,2015-11-01
Nike Men's Comfort 2 Slide,201511,30,0.66565,2015-11-01
adidas Youth Germany Black/Red Away Match Soc,201511,1,0.55208,2015-11-01
Team Golf St. Louis Cardinals Putter Grip,201511,10,0.76866,2015-11-01
LIJA Women's Eyelet Sleeveless Golf Polo,201511,9,1.05407,2015-11-01
adidas Men's F10 Messi TRX FG Soccer Cleat,201511,0,2.10203,2015-11-01
Glove It Women's Imperial Golf Glove,201511,0,1.67156,2015-11-01
Glove It Imperial Golf Towel,201511,5,1.0227,2015-11-01
Bridgestone e6 Straight Distance NFL Carolina,201511,13,2.05641,2015-11-01
Glove It Women's Mod Oval 3-Zip Carry All Gol,201511,2,2.0622,2015-11-01
Columbia Men's PFG Anchor Tough T-Shirt,201511,6,0.22949,2015-11-01
Under Armour Women's Ignite Slide,201511,3,1.53535,2015-11-01
Team Golf Tennessee Volunteers Putter Grip,201511,1,2.01771,2015-11-01
Titleist Pro V1x High Numbers Personalized Go,201511,30,1.04336,2015-11-01
Nike Men's Deutschland Weltmeister Winners Bl,201511,16,0.31307,2015-11-01
Bridgestone e6 Straight Distance NFL San Dieg,201511,2,1.92142,2015-11-01
Nike Women's Tempo Shorts,201511,4,2.22715,2015-11-01
Team Golf Texas Longhorns Putter Grip,201511,4,1.89537,2015-11-01
Hirzl Women's Soffft Flex Golf Glove,201511,3,1.70925,2015-11-01
Clicgear 8.0 Shoe Brush,201511,2,0.15763,2015-11-01
Hirzl Women's Hybrid Golf Glove,201511,4,1.8739,2015-11-01
Team Golf Pittsburgh Steelers Putter Grip,201511,0,1.7014,2015-11-01
Top Flite Women's 2017 XL Hybrid,201511,7,1.90181,2015-11-01
Glove It Urban Brick Golf Towel,201511,18,1.81937,2015-11-01
Nike Dri-FIT Crew Sock 6 Pack,201511,2,1.38107,2015-11-01
TYR Boys' Team Digi Jammer,201511,1,0.20808,2015-11-01
Team Golf San Francisco Giants Putter Grip,201511,19,0.41793,2015-11-01
Clicgear Rovic Cooler Bag,201511,0,1.36168,2015-11-01
Hirzl Men's Hybrid Golf Glove,201511,3,0.29332,2015-11-01
Titleist Pro V1x Golf Balls,201511,0,1.52911,2015-11-01
adidas Men's Germany Black Crest Away Tee,201511,6,2.10496,2015-11-01
Titleist Pro V1 High Numbers Personalized Gol,201511,2,1.31416,2015-11-01
Under Armour Women's Micro G Skulpt Running S,201511,8,0.92929,2015-11-01
Under Armour Hustle Storm Medium Duffle Bag,201511,2,1.07466,2015-11-01
